feature,mean_importance
면적38_46,3.3306690738754695e-17
총세대수,4.4408920985006264e-17
면적51_59,4.9960036108132046e-17
면적85_127,4.9960036108132046e-17
난방방식,5.551115123125783e-17
승강기설치여부,5.551115123125783e-17
면적26_38,5.551115123125783e-17
면적46_51,5.551115123125783e-17
면적127_139,5.551115123125783e-17
임대료,5.551115123125783e-17
건물형태,0.0005084052011876284
면적17_26,0.0006828458426667905
준공연도,0.002848305396739248
면적59_74,0.00684196174304808
임대보증금,0.009605840609586008
면적74_85,0.045566646970190576
총면적,1.0767233527254594
