feature,shap_importance
총면적,0.6474900618543181
면적74_85,0.07615255039358236
임대보증금,0.048709927297915755
면적59_74,0.039912790669068464
준공연도,0.016172013933937728
건물형태,0.012384965858992509
면적17_26,0.005016724059889394
총세대수,0.0
면적127_139,0.0
면적85_127,0.0
면적38_46,0.0
면적51_59,0.0
면적46_51,0.0
면적26_38,0.0
승강기설치여부,0.0
난방방식,0.0
임대료,0.0
