feature,mean_importance
면적26_38,-0.0033203833898480415
면적127_139,0.0
승강기설치여부,0.0
면적85_127,0.0
면적17_26,0.0005018298807074939
면적38_46,0.0008616524425131888
면적59_74,0.0025590901016814883
난방방식,0.003656222040253698
면적51_59,0.004732409837520957
면적46_51,0.009780418828485399
준공연도,0.011121797506588076
임대료,0.022915680321184184
건물형태,0.03525394162211433
임대보증금,0.062040549694928594
면적74_85,0.07637874054909809
총세대수,0.14340570171302813
총면적,0.31061499034191237
