feature,mean_importance
면적59_74,-0.0074371921807595606
임대료,-0.0024438008769252007
면적74_85_sum_총면적,-7.23651924112667e-05
면적59_74_sum_총면적,0.0
총면적_diff_면적51_59,0.0
면적85_127_sum_총면적,0.0
총면적_diff_면적127_139,0.0
면적17_26,0.0
승강기설치여부,0.0
준공연도_diff_총면적,0.0012906186476362269
면적38_46,0.004583611300881768
준공연도_ratio_총면적,0.004977731680820008
난방방식,0.009701828932490098
총세대수,0.00986353936038083
면적17_26_sum_총면적,0.017022869550277507
준공연도,0.017920139639772504
임대보증금,0.02039742148525734
면적74_85,0.053339177892331335
임대보증금_multiply_총면적,0.11911557335655658
임대보증금_multiply_총세대수,0.1260536185098479
총면적,0.3171445289004786
