feature,mean_importance
건물형태,-0.002320994479688615
면적127_139,0.0
면적85_127,0.0
승강기설치여부,0.0
면적17_26,0.0
면적26_38,0.0004824813461481836
면적51_59,0.0006291409678482074
면적46_51,0.0006525519188913809
면적38_46,0.002133722288039458
면적59_74,0.0051589019668018595
임대료,0.005504746047978843
난방방식,0.007064749458522412
면적74_85,0.010214816789113835
총세대수,0.010344519079488263
준공연도,0.02678852381492735
임대보증금,0.04112238208855144
총면적,0.7491012414189923
