feature,shap_importance
총면적,0.2772460200533714
총세대수,0.2602688865475362
임대보증금,0.18959128927027347
건물형태,0.0816543703982578
면적74_85,0.08010104883955219
임대료,0.07537291810974707
준공연도,0.07531583110660044
면적51_59,0.05250328453171832
면적46_51,0.04938368691322519
면적26_38,0.045839526270100316
면적59_74,0.045260441987006794
난방방식,0.022668652377861483
면적38_46,0.015504901751641069
면적17_26,0.01369126554595545
승강기설치여부,0.0
면적85_127,0.0
면적127_139,0.0
