feature,mean_importance
면적38_46,-0.00047150412196341195
승강기설치여부,-0.0004006295428093942
임대료,-0.00012520796986224548
면적26_38,-3.8857805861880476e-17
면적46_51,-3.8857805861880476e-17
면적85_127,-3.8857805861880476e-17
면적127_139,-3.3306690738754695e-17
면적17_26,1.8676504327291844e-05
면적51_59,0.00022111676325748953
난방방식,0.002403984534062459
면적59_74,0.0041889587932085245
건물형태,0.006109451841491115
임대보증금,0.010408106215275275
면적74_85,0.021764626532617515
준공연도,0.032634117552085555
총세대수,0.07921759800517239
총면적,0.592814181601427
