feature,mean_importance
면적51_59,-0.0009603632512666493
면적127_139,1.1102230246251566e-17
승강기설치여부,1.1102230246251566e-17
면적17_26,1.1102230246251566e-17
면적85_127,2.2204460492503132e-17
면적26_38,0.00012422912316143453
면적38_46,0.00022713052809897327
면적46_51,0.0011676999328292359
면적59_74,0.0035329443262019033
건물형태,0.003936639804992909
난방방식,0.006362643501170462
임대료,0.010267993387476016
준공연도,0.01777316462379246
임대보증금,0.0394348359728612
면적74_85,0.07317711973556916
총세대수,0.07733556949033468
총면적,0.7382304300621652
