feature,mean_importance
면적38_46,-0.005916035249371354
면적46_51,-0.0036566562421552875
면적51_59,-0.0034028547155423917
면적127_139,-4.4408920985006264e-17
승강기설치여부,-3.3306690738754695e-17
면적26_38,-3.3306690738754695e-17
면적85_127,-3.3306690738754695e-17
면적17_26,0.0011140044733041533
면적59_74,0.001990101696356672
준공연도,0.0095405857147558
난방방식,0.012990802313350846
건물형태,0.013997300183455408
면적74_85,0.019268683468455526
임대보증금,0.04086253126400152
총세대수,0.04239610412302003
임대료,0.052730015687519484
총면적,0.7435608691345637
