feature,shap_importance
총면적,0.6882298617452424
면적74_85,0.09344578966052247
임대보증금,0.07823415580106988
준공연도,0.06377688420840527
난방방식,0.03848612389475257
면적59_74,0.03819283206581496
건물형태,0.032810771050265024
면적46_51,0.03142671803438489
총세대수,0.029726614712030322
임대료,0.024029764347484554
면적51_59,0.010147964103912731
면적26_38,0.005762133717592754
면적17_26,0.005594865862977434
면적38_46,0.004296273622153299
면적85_127,0.0
면적127_139,0.0
승강기설치여부,0.0
