feature,shap_importance
총면적,0.5544128252000774
면적74_85,0.09901877917300957
임대보증금,0.09564797970966349
준공연도,0.06106456484704558
면적59_74,0.04576401055438801
건물형태,0.0314010211284682
총세대수,0.02913730625354799
면적51_59,0.020831624022068115
난방방식,0.015506317975994553
임대료,0.009455843683253654
면적26_38,0.007369039730409868
면적46_51,0.00589765083008735
면적17_26,0.005726810984566272
면적38_46,0.005552359646273521
면적85_127,0.0
면적127_139,0.0
승강기설치여부,0.0
