feature,mean_importance
건물형태,-0.0011997355946730321
면적85_127,-0.00018863150926525795
면적127_139,-0.00010320335520322132
면적51_59,0.00020443633531432582
승강기설치여부,0.0015737399763151444
준공연도_ratio_총면적,0.0028806890845253508
면적26_38,0.003114688875648164
임대보증금,0.0045971555291112074
면적46_51,0.004772794644724285
면적38_46,0.004910645974284955
면적17_26,0.00510036444062747
임대료,0.005587777141777192
총세대수,0.008564235283663268
면적74_85_sum_총면적,0.009755525030845086
면적59_74,0.012666497568277715
임대보증금_multiply_총면적,0.014032252097677255
면적85_127_sum_총면적,0.014537182765593588
준공연도_diff_총면적,0.014950592538039159
면적17_26_sum_총면적,0.021761644738948517
면적74_85,0.024453734911911072
총면적,0.024778770061288778
난방방식,0.028164471878824836
총면적_diff_면적127_139,0.028885847599601094
총면적_diff_면적51_59,0.03350104653746346
면적59_74_sum_총면적,0.03387544443719064
준공연도,0.037587961080229854
임대보증금_multiply_총세대수,0.039403934978268634
