feature,mean_importance
총세대수,-0.011698102484180961
임대보증금,-0.010386748132276025
난방방식,-0.007074286642629368
면적51_59,-0.005475935109618501
총면적_diff_면적51_59,-0.0023256604433450788
면적46_51,-0.001390805547349927
면적17_26,-0.0013599875025371965
면적38_46,-0.000905015075694493
면적127_139,0.0
총면적,2.6301758202518233e-05
면적85_127,0.00022571265472891565
면적26_38,0.0011368908339617566
면적59_74_sum_총면적,0.0023258513047695216
건물형태,0.0026232691856924893
승강기설치여부,0.0032358017111537964
임대료,0.0042084711163867475
면적74_85_sum_총면적,0.004335864904171349
총면적_diff_면적127_139,0.004372452298673046
준공연도_diff_총면적,0.005233373019020849
임대보증금_multiply_총면적,0.006440767946856362
면적59_74,0.008693268732817793
면적74_85,0.010806412334319582
면적17_26_sum_총면적,0.011486262930167523
준공연도_ratio_총면적,0.012668245955048396
준공연도,0.014363449735830248
임대보증금_multiply_총세대수,0.019197709572397536
면적85_127_sum_총면적,0.028498218638672922
