feature,shap_importance
총면적,0.5501636225765778
임대보증금,0.1777172491184273
총세대수,0.14080841623387286
면적74_85,0.12670819025650154
임대료,0.05442695545636604
건물형태,0.02439368697732278
승강기설치여부,0.0
면적17_26,0.0
면적26_38,0.0
준공연도,0.0
면적46_51,0.0
면적51_59,0.0
면적59_74,0.0
난방방식,0.0
면적85_127,0.0
면적127_139,0.0
면적38_46,0.0
