feature,mean_importance
면적51_59,-0.0005895068651052216
면적26_38,-2.6118021248713875e-05
면적85_127,0.0
면적127_139,0.0
면적38_46,0.0003134516797152542
면적59_74,0.000646286604422952
건물형태,0.0015076421843643133
면적17_26,0.0015367456205635677
승강기설치여부,0.002704008526198004
난방방식,0.0027584011918820235
임대료,0.005505812332895613
임대보증금,0.006256024037258595
총면적_sum_총세대수,0.006834389593547765
총세대수,0.008725501024444046
면적74_85,0.01016522193480075
면적46_51,0.011842065698025383
면적85_127_sum_총면적,0.016973710103690965
면적74_85_sum_총면적,0.02242119628019116
면적59_74_sum_총면적,0.023000969539817444
총면적_diff_면적59_74,0.024744404466721576
총면적,0.02715135868916425
총면적_diff_면적85_127,0.029103783014460732
준공연도,0.0318558844993657
면적38_46_sum_총면적,0.039742973975760446
면적46_51_sum_총면적,0.04396636477058598
총면적_diff_면적127_139,0.047766239638402694
임대보증금_multiply_총세대수,0.06878385852202984
