feature,shap_importance
총면적,0.3222491894915462
임대보증금_multiply_총세대수,0.3170281526964797
면적46_51_sum_총면적,0.08689402274604117
건물형태,0.07662159356290699
임대보증금,0.06760620229757379
준공연도,0.06512423819156636
