feature,mean_importance
면적38_46,-0.003735321878889408
면적17_26,-1.1102230246251566e-17
승강기설치여부,2.2204460492503132e-17
난방방식,3.117982895761706e-07
면적59_74,0.002848986154032518
준공연도,0.014877695353793519
임대보증금,0.045573300868697576
임대료,0.04791223649798091
면적74_85,0.06452043950885965
총세대수,0.06911064275804941
총면적,0.6322873924767544
