feature,mean_importance
승강기설치여부,0.0
면적17_26,0.0
면적38_46,0.0010843596364624897
면적59_74,0.00958029759545293
준공연도,0.016464071592119413
임대료,0.018430494732990015
임대보증금,0.039065783435585824
난방방식,0.03907546821921711
면적74_85,0.0772811098541797
총세대수,0.11459539977033648
총면적,0.6131601244188628
