feature,shap_importance
총면적,0.4144765665113949
총세대수,0.23968144841605601
면적74_85,0.0974031649166431
임대료,0.0340029747651364
건물형태,0.015198785809465723
면적51_59,0.014155971299885863
임대보증금,0.01085815460299497
면적17_26,0.009379178487876182
승강기설치여부,0.0
난방방식,0.0
면적26_38,0.0
준공연도,0.0
면적46_51,0.0
면적59_74,0.0
면적85_127,0.0
면적127_139,0.0
면적38_46,0.0
