feature,shap_importance
총면적,0.6709292872903077
면적74_85,0.10451987674530284
임대보증금,0.07633567060700062
준공연도,0.06543941510836052
난방방식,0.043075337653374596
면적59_74,0.036719963800725286
총세대수,0.036655711014600474
면적46_51,0.028464364608450074
건물형태,0.027760254794424996
임대료,0.024793972065208645
면적51_59,0.009133332935272647
면적26_38,0.005111570226497444
면적17_26,0.0045695059869241515
면적38_46,0.0033299026846434453
면적85_127,0.0
면적127_139,0.0
승강기설치여부,0.0
