feature,shap_importance
총면적,0.5798155104256385
준공연도,0.0517773809582746
임대보증금,0.047658038331101
건물형태,0.03625250594619742
난방방식,0.03295926441779381
총세대수,0.027678972858444215
면적59_74,0.02499398806320727
면적74_85,0.017044102505569737
임대료,0.009775011439457795
면적17_26,0.0059278960544593045
면적51_59,0.004972410837974467
면적38_46,0.0026387600830911936
면적46_51,0.0017130501869817587
면적26_38,0.001703824474363751
면적85_127,0.0
면적127_139,0.0
승강기설치여부,0.0
