feature,mean_importance
면적59_74,-0.0037784636757715595
면적46_51,-0.00020757171986472976
면적26_38,-9.352114316671934e-05
면적127_139,0.0
면적85_127,0.0
승강기설치여부,0.0
면적38_46,0.00039154730654277213
면적17_26,0.0008229312607348938
임대료,0.0013501818383732766
면적51_59,0.0015384139932135721
총세대수,0.01003454555539981
임대보증금,0.014786090240772843
면적74_85,0.015530990653677069
난방방식,0.016674666976759723
준공연도,0.017689084408230714
건물형태,0.03801618792929018
총면적,0.9048640371508536
