feature,mean_importance
총세대수,-2.2204460492503132e-17
면적46_51,-2.2204460492503132e-17
승강기설치여부,-2.2204460492503132e-17
면적38_46,-2.2204460492503132e-17
면적127_139,-1.1102230246251566e-17
난방방식,-1.1102230246251566e-17
임대료,-1.1102230246251566e-17
면적51_59,0.0
면적26_38,5.551115123125783e-18
면적85_127,5.551115123125783e-18
건물형태,0.0005084052011875729
면적17_26,0.0006828458426667184
준공연도,0.0028483053967391534
면적59_74,0.006841961743048031
임대보증금,0.009605840609585959
면적74_85,0.045566646970190534
총면적,1.0767233527254596
