feature,mean_importance
임대보증금,0.018250505654831894
건물형태,0.03785899037010575
준공연도,0.049309696893507046
임대보증금_multiply_총세대수,0.1546404552782593
총면적,0.16600757432918237
면적46_51_sum_총면적,0.27921690186570053
