feature,shap_importance
총면적,0.5312462254559247
임대보증금,0.09528220912570741
준공연도,0.09231475909471494
면적59_74,0.06658752570742882
면적74_85,0.058204595949996156
건물형태,0.054096687419627525
난방방식,0.03996445530658575
총세대수,0.030567093444257745
임대료,0.01971898810717029
면적26_38,0.014837502008443866
면적46_51,0.008946767977346927
면적51_59,0.008385554819035138
면적38_46,0.006529400829505269
면적17_26,0.001388242107602542
면적85_127,0.0
면적127_139,0.0
승강기설치여부,0.0
