feature,mean_importance
난방방식,-0.011655557039567688
면적46_51,-0.007112925583912755
면적26_38,-0.005367745480663333
면적51_59,-0.004609320149530238
면적38_46,-0.004112359561728329
면적17_26,-0.0005438439897120784
면적85_127,-0.0003264934448019008
면적127_139,0.0
면적17_26_sum_총면적,0.0015754169108643467
임대료,0.0036685917594283858
승강기설치여부,0.004576499359131481
총세대수,0.006884183194685756
임대보증금,0.006995919277543694
준공연도_diff_총면적,0.00855626217527281
면적85_127_sum_총면적,0.012064312708315539
임대보증금_multiply_총면적,0.013407833306023543
준공연도,0.013503716266493848
총면적,0.014396440468775074
건물형태,0.01481800220208821
총면적_diff_면적127_139,0.016138284610788933
면적59_74,0.017290784895776002
면적74_85_sum_총면적,0.0175415841490699
총면적_diff_면적51_59,0.020741632789431263
면적59_74_sum_총면적,0.022690539459496617
임대보증금_multiply_총세대수,0.023169395334998545
준공연도_ratio_총면적,0.033282172880180746
면적74_85,0.03359864696677527
