feature,mean_importance
면적59_74,-0.005853410689488104
면적38_46,-0.001467120363408314
면적17_26,-0.001296438240048514
면적127_139,-0.0009744568638612783
면적85_127,-0.00030804163085313416
면적26_38,0.0032677072464687928
승강기설치여부,0.0033097549346772005
난방방식,0.0037718160936638045
면적46_51,0.004867466754705724
면적51_59,0.005541917655037814
임대료,0.008833624337162416
건물형태,0.010311755845617259
임대보증금_multiply_총면적,0.013588563944387722
총면적,0.02431395442603665
준공연도,0.02639855273039543
임대보증금,0.026745691354773164
준공연도_ratio_총면적,0.031798138091056014
총면적_diff_면적127_139,0.03258068738607496
면적85_127_sum_총면적,0.03602198864251497
총세대수,0.039026433679668834
면적59_74_sum_총면적,0.04948475010457621
면적74_85,0.04964677751595227
임대보증금_multiply_총세대수,0.055600922006416684
면적17_26_sum_총면적,0.05748770403608183
총면적_diff_면적51_59,0.057621157083814864
준공연도_diff_총면적,0.06111972531608932
면적74_85_sum_총면적,0.07096784348341631
