feature,weight
intercept,9.79682574732067e-16
총세대수,2.5862143929844024
준공연도,0.11559454507826018
건물형태,-0.1677695002694451
난방방식,0.054386657247908636
승강기설치여부,0.0939268135072833
총면적,0.766860735582795
면적17_26,-0.972230298956513
면적26_38,-1.295482622383327
면적38_46,-1.1178755367724411
면적46_51,-1.0375550612646938
면적51_59,-1.4314544094009498
면적59_74,-0.7935175742737816
면적74_85,-0.7895978428856181
면적85_127,-0.4509576484944728
면적127_139,0.16995352852079088
임대보증금,0.07462744747931298
임대료,-0.2001267463247015
