feature,mean_importance
면적85_127,1.6653345369377347e-17
면적46_51,1.6653345369377347e-17
면적127_139,2.2204460492503132e-17
승강기설치여부,2.7755575615628914e-17
면적38_46,0.0006180293784017355
면적51_59,0.0011807294373791688
면적26_38,0.0013956586018717076
난방방식,0.001650477327308736
면적17_26,0.0018502646806732247
준공연도,0.005869714624634525
건물형태,0.006245882921659518
면적59_74,0.007343381782022906
임대료,0.01185940635378927
면적74_85,0.02055471681947505
임대보증금,0.027598426968703543
총세대수,0.04016716328420596
총면적,0.8914770943564108
