feature,mean_importance
면적38_46,-0.015232913401201009
승강기설치여부,0.00017455304938358563
면적17_26,0.004598348918701178
임대료,0.016102403496840688
준공연도,0.018419242433547346
면적59_74,0.019447323179961108
임대보증금,0.03713827527532526
난방방식,0.048001644470894764
총세대수,0.06810737547879461
면적74_85,0.06978257717112472
총면적,0.6007300951465325
