feature,mean_importance
면적59_74,-0.004503723655286884
면적46_51,-0.0018124914981148877
면적38_46,-0.0016603769892372222
면적51_59,-0.0005680562039981907
면적85_127,0.0
면적127_139,0.0
면적17_26,0.0004226176336706633
총세대수,0.002638780692459797
면적26_38,0.0032465879272007394
승강기설치여부,0.004233782765656513
임대료,0.00723568006133749
면적38_46_sum_총면적,0.009613160355525775
총면적_sum_총세대수,0.010837742858472643
면적74_85,0.01332951161003335
총면적_diff_면적127_139,0.013414189513974828
준공연도,0.01649184899850471
총면적,0.017634345934492212
면적59_74_sum_총면적,0.01769029999444176
건물형태,0.02063060471436392
총면적_diff_면적85_127,0.021630427073079606
난방방식,0.021796521557352167
임대보증금,0.027874094112363933
면적74_85_sum_총면적,0.0282155815054979
면적85_127_sum_총면적,0.029926097551551255
면적46_51_sum_총면적,0.03356691262958543
총면적_diff_면적59_74,0.036266568538367114
임대보증금_multiply_총세대수,0.045463507943846015
