feature,mean_importance
면적127_139,-0.00015112871326820044
면적85_127,0.006541764873110217
난방방식,0.007272283836956159
승강기설치여부,0.011373833912081624
면적26_38,0.012525864162500904
건물형태,0.01575531878508979
임대료,0.02095597649047945
임대보증금,0.021977682813946225
면적46_51,0.026802465006605956
면적17_26,0.032386942164901525
면적51_59,0.05041343776482512
면적59_74,0.05422620401838023
면적38_46,0.05828604734140295
면적74_85,0.0720326745020088
준공연도,0.07844352205985425
총면적,0.09669107154770858
총세대수,0.11319857114593083
