feature,mean_importance
건물형태,0.017657339807662032
임대보증금,0.03638831945353089
준공연도,0.03705873416073237
임대보증금_multiply_총세대수,0.10748337059087473
총면적,0.28181961584249404
면적46_51_sum_총면적,0.40662405096314896
