feature,shap_importance
총면적,0.5822127897479304
임대보증금,0.10335617736155989
총세대수,0.09080752524293977
면적74_85,0.05900634698869304
면적59_74,0.04189249692741913
임대료,0.03449166445016763
건물형태,0.022290135528608864
준공연도,0.020676226107790584
난방방식,0.00683308311322675
면적17_26,0.006589551945948275
면적26_38,0.004971991976616039
면적38_46,0.0043995765089744334
면적127_139,0.0005700411735510931
면적46_51,0.0
면적51_59,0.0
승강기설치여부,0.0
면적85_127,0.0
