feature,mean_importance
면적38_46,-0.00035139915673334523
면적127_139,4.098766007559762e-06
면적85_127,4.099418594921689e-06
면적26_38,8.623385187819243e-05
승강기설치여부,0.00012186340938293849
면적46_51,0.00018041003786360422
면적51_59,0.0011830630226258132
건물형태,0.0013565540272209853
난방방식,0.001565062542230916
면적17_26,0.002152979805920008
면적74_85,0.007072779738878471
면적59_74,0.009084601466679647
임대료,0.01105699071753401
준공연도,0.015295931372882621
임대보증금,0.0367050265384761
총세대수,0.06752260509024596
총면적,0.6799531301954713
