feature,mean_importance
면적59_74,-0.0015561957815149463
면적26_38,-0.0012500484335844718
승강기설치여부,-9.05048252898083e-05
면적85_127,0.0
면적127_139,0.0
건물형태,0.0023370089810665906
면적51_59,0.004678724367133011
임대보증금,0.005117465280892244
면적74_85,0.005853179924649077
임대료,0.005903124387094521
난방방식,0.005969011950513281
면적17_26,0.006150410659811647
면적38_46,0.006647874881105059
면적46_51_sum_총면적,0.0072549048791706065
면적46_51,0.013974614958128379
총면적_sum_총세대수,0.015613510743006903
면적85_127_sum_총면적,0.015795277719669033
총면적_diff_면적59_74,0.021811482335121903
총면적_diff_면적85_127,0.02315669604117212
면적59_74_sum_총면적,0.023182313378323584
총면적,0.040145435271410686
총세대수,0.043584379880888
면적38_46_sum_총면적,0.04426635102957681
준공연도,0.04728485095765843
총면적_diff_면적127_139,0.05891989501567586
면적74_85_sum_총면적,0.06843876969027311
임대보증금_multiply_총세대수,0.09301772577389456
