feature,shap_importance
총면적,0.6842868887006215
임대보증금,0.09510875320203653
면적74_85,0.09077033031694118
준공연도,0.07380538108109029
건물형태,0.050408339060789085
총세대수,0.03468376678127187
면적59_74,0.032180740174114444
면적51_59,0.025025637319692033
임대료,0.02177273609966815
난방방식,0.01385564281364441
면적17_26,0.010083317729144278
면적46_51,0.006439300586858216
면적26_38,0.0038027393890366656
면적38_46,0.0015714935532471544
승강기설치여부,0.0
면적85_127,0.0
면적127_139,0.0
