feature,mean_importance
면적17_26,-0.0020007605872790326
건물형태,1.3877787807814457e-17
면적85_127,1.3877787807814457e-17
면적51_59,1.3877787807814457e-17
면적127_139,1.6653345369377347e-17
면적26_38,1.6653345369377347e-17
난방방식,3.053113317719181e-17
승강기설치여부,3.3306690738754695e-17
면적46_51,3.3306690738754695e-17
임대료,0.00039607166074083765
면적38_46,0.0007159880751969605
면적59_74,0.007683496438807868
면적74_85,0.011299342987658112
임대보증금,0.015528430689505027
준공연도,0.027026480654423334
총세대수,0.041728202560673236
총면적,0.8066939474863233
