feature,mean_importance
건물형태,-0.0005108491245690184
면적127_139,1.1102230246251566e-17
면적51_59,1.6653345369377347e-17
면적85_127,2.7755575615628914e-17
면적38_46,3.3306690738754695e-17
승강기설치여부,3.8857805861880476e-17
면적26_38,3.8857805861880476e-17
면적46_51,5.551115123125783e-17
면적17_26,0.0014887244711796921
준공연도,0.00340064200002248
난방방식,0.0037666660794370144
임대료,0.0037746307221366735
면적74_85,0.003992840381463481
면적59_74,0.01412415539016439
임대보증금,0.02845657203306697
총세대수,0.05385921297293195
총면적,0.5733814579126821
