feature,mean_importance
임대료,-0.0024069908821309828
면적38_46,-0.0016700881654454103
건물형태,-0.0014756855516249833
면적26_38,-0.0008762224673797336
면적51_59,-0.0004926957859331171
승강기설치여부,-0.0003761935566230612
면적85_127,0.0
면적127_139,0.0
면적17_26,0.00019731699996849427
면적46_51,0.0019338413150572164
면적59_74,0.0038676449084074525
임대보증금,0.005667812659098803
준공연도,0.014995772118079764
총세대수,0.016238400071874586
난방방식,0.016732318180005878
총면적_sum_총세대수,0.023734596006315813
총면적_diff_면적85_127,0.02402759671865487
면적74_85,0.025426004537234898
총면적_diff_면적59_74,0.028613159171519693
면적38_46_sum_총면적,0.030129435452562157
면적85_127_sum_총면적,0.030680445532825507
면적59_74_sum_총면적,0.034513614826294454
총면적_diff_면적127_139,0.0397531777934426
총면적,0.048431607690162796
면적46_51_sum_총면적,0.051327421436121456
면적74_85_sum_총면적,0.05179750046797491
임대보증금_multiply_총세대수,0.06372739996598131
