feature,mean_importance
면적51_59,-0.0049583790140954155
면적59_74,-0.004477001378803247
면적85_127,0.0
면적127_139,0.0
면적46_51,0.000298184702519777
면적26_38,0.0005606369282845636
면적38_46,0.0008057687109182754
면적17_26,0.0013638859644654721
면적74_85_sum_총면적,0.0013735294258020113
총세대수,0.00450730702894282
총면적_diff_면적85_127,0.0063134860766728695
승강기설치여부,0.007927335981103146
면적85_127_sum_총면적,0.009611825409920328
면적59_74_sum_총면적,0.009969096588473392
임대료,0.012442663146219746
난방방식,0.013429327882123154
면적38_46_sum_총면적,0.013614133170728081
총면적_diff_면적127_139,0.01524309029148313
총면적,0.016888612993614972
총면적_diff_면적59_74,0.017326493060245363
면적46_51_sum_총면적,0.022505333187070244
면적74_85,0.023288535911637653
준공연도,0.024235511431631263
임대보증금,0.024462938623055396
건물형태,0.026672035686676733
총면적_sum_총세대수,0.039812321888704205
임대보증금_multiply_총세대수,0.04406261613409092
