feature,mean_importance
임대료,-0.005618136408628849
면적38_46,-0.005227818972336951
면적17_26,-0.00214066491443593
난방방식,0.007881538408689947
총세대수,0.009466310639663933
승강기설치여부,0.014575466351750365
준공연도,0.015006852016118788
임대보증금,0.015228925734781396
면적59_74,0.030145572614097095
면적74_85,0.06080834615879419
총면적,0.4883786923795775
