feature,shap_importance
임대보증금_multiply_총세대수,0.3840529614735891
총면적,0.36077490917415184
건물형태,0.06670578229959699
준공연도,0.05780106329058133
면적46_51_sum_총면적,0.04203059631572307
임대보증금,0.03305792228435168
