feature,shap_importance
총면적,0.6514878513187515
면적74_85,0.09441120834047328
임대보증금,0.07604581856074409
준공연도,0.07383435889700828
총세대수,0.06567308296079143
면적59_74,0.03915508339276217
난방방식,0.038949080399460136
건물형태,0.03883757552150568
면적38_46,0.01235159721069811
면적51_59,0.011220978813487532
임대료,0.01034385803573767
면적46_51,0.00802812755616503
면적26_38,0.001519913813123955
면적17_26,0.0
면적85_127,0.0
면적127_139,0.0
승강기설치여부,0.0
