feature,shap_importance
총면적,0.5846048056757133
면적74_85,0.09669654348607709
총세대수,0.053531982071455604
면적59_74,0.039867337838733294
임대보증금,0.03471555257316018
준공연도,0.023711925247155378
임대료,0.009012216136418644
면적17_26,0.008878819018557324
건물형태,0.00853508371783951
면적26_38,0.0
면적46_51,0.0
면적51_59,0.0
승강기설치여부,0.0
난방방식,0.0
면적85_127,0.0
면적127_139,0.0
면적38_46,0.0
