feature,shap_importance
총면적,0.6850467077905933
임대보증금,0.10580888203660331
면적74_85,0.08510138670094428
총세대수,0.030960808397953465
임대료,0.02595120091204422
면적17_26,0.01994196447654743
준공연도,0.01939330618675641
승강기설치여부,0.0
면적26_38,0.0
면적46_51,0.0
면적51_59,0.0
면적59_74,0.0
난방방식,0.0
면적85_127,0.0
면적127_139,0.0
건물형태,0.0
면적38_46,0.0
