feature,shap_importance
총면적,0.672445112705215
총세대수,0.04140948867891518
면적74_85,0.03677482005664639
준공연도,0.029458863836015592
면적59_74,0.02532041234864091
임대보증금,0.021061664450887852
임대료,0.011081777018666916
면적17_26,0.007073943713576461
난방방식,0.00458092277895478
건물형태,0.0038116772619954057
면적26_38,0.0
면적46_51,0.0
면적51_59,0.0
승강기설치여부,0.0
면적85_127,0.0
면적127_139,0.0
면적38_46,0.0
