feature,shap_importance
임대보증금_multiply_총세대수,0.431738082800951
총면적,0.2958995703986996
건물형태,0.07608202750958007
준공연도,0.05177218840934835
임대보증금,0.0480786062868634
면적46_51_sum_총면적,0.002885575745902804
