feature,shap_importance
총세대수,2.345513121268129
면적51_59,1.1636570893437534
면적26_38,1.1175826872167105
면적46_51,0.9816396652146754
총면적,0.939584192268701
면적38_46,0.8900284154418509
면적59_74,0.6417235580596211
면적74_85,0.617458002577547
면적17_26,0.30741494305547445
임대료,0.16123681520966915
건물형태,0.12194935843388605
준공연도,0.09404194477685936
임대보증금,0.06465401379155104
난방방식,0.05684329183280207
승강기설치여부,0.01533464639111742
면적85_127,1.0470484703009079e-16
면적127_139,3.1919156872698166e-17
