feature,mean_importance
임대보증금,-0.10655876273513769
난방방식,-0.022277901802482503
건물형태,-0.009879603789102753
승강기설치여부,0.0022735095429699424
준공연도,0.005477914465319445
면적59_74,0.15599333179017988
면적127_139,0.16945926816012982
임대료,0.2775171081163534
면적85_127,0.4783369257836392
총면적,0.5031910995329292
면적46_51,5.102937269858349
면적26_38,6.471078018037522
면적17_26,6.617501495430398
면적38_46,8.94090915286776
면적74_85,9.82745740891181
면적51_59,14.9229133658189
총세대수,45.19211222192301
