feature,shap_importance
총세대수,2.2706773858332805
면적51_59,0.996195306230757
면적26_38,0.9321465752003274
면적38_46,0.9291969059202957
면적46_51,0.7288225815183815
총면적,0.6244469491762054
면적74_85,0.43202035488253915
면적59_74,0.24080947475663914
임대료,0.16154613357941006
건물형태,0.11829512111283053
준공연도,0.08811584884619865
면적17_26,0.07621636854438946
임대보증금,0.05443229555037612
승강기설치여부,0.052766110824262726
난방방식,0.05245408529997276
면적85_127,0.044780623183537975
면적127_139,0.029396431569552458
