feature,mean_importance
총세대수,-0.003557716973290903
면적85_127_sum_총면적,-0.003279713084262359
면적38_46,-0.001148861238758514
면적46_51_sum_총면적,-0.0010280440261851043
총면적_sum_총세대수,-0.000481746069651412
면적74_85_sum_총면적,-0.0002696411279745958
총면적_diff_면적85_127,0.0
총면적_diff_면적127_139,0.0
면적127_139,0.0
면적59_74_sum_총면적,0.0
면적85_127,0.0
면적17_26,0.0
승강기설치여부,0.0
총면적_diff_면적59_74,0.0
면적26_38,0.0010999557900923996
면적46_51,0.003653740386616855
면적51_59,0.005512056103015206
면적74_85,0.010701306698120338
면적59_74,0.014995915015124695
면적38_46_sum_총면적,0.016838820823568725
난방방식,0.01844457423616742
임대보증금,0.019337838272685405
임대료,0.022640919674243264
준공연도,0.03470725241246307
총면적,0.045614714866726816
건물형태,0.04790975470490542
임대보증금_multiply_총세대수,0.08894032765841514
