feature,shap_importance
임대보증금_multiply_총세대수,0.49243178212550937
총면적,0.32194060350143366
건물형태,0.06521963967038763
준공연도,0.06513936503268125
임대보증금,0.02949731732746637
면적46_51_sum_총면적,0.0005285067747707474
