feature,mean_importance
면적74_85,-0.009647577000299579
면적51_59,-0.0008164496639769369
면적46_51,-0.00016596911238654367
면적38_46,-0.00015015467300819597
면적127_139,-3.3306690738754695e-17
난방방식,-3.3306690738754695e-17
면적85_127,-3.3306690738754695e-17
면적26_38,-3.3306690738754695e-17
승강기설치여부,-2.2204460492503132e-17
면적59_74,-2.2204460492503132e-17
면적17_26,0.0019430501615897212
건물형태,0.0030559840498556646
임대료,0.004206535541944745
준공연도,0.005891809181890828
총세대수,0.02077482889928679
임대보증금,0.023369450443132777
총면적,0.5851467689176835
