feature,mean_importance
승강기설치여부,-4.4408920985006264e-17
면적127_139,-2.2204460492503132e-17
면적26_38,-1.1102230246251566e-17
면적38_46,1.4332482344403542e-05
면적46_51,3.258204046441282e-05
면적85_127,0.00011911724175556193
면적51_59,0.00014918281057244576
난방방식,0.0002535601843566382
면적17_26,0.0011597040697007622
건물형태,0.0013164062503156382
임대료,0.0027028947167521246
면적59_74,0.002955340514540228
준공연도,0.004252824529845345
임대보증금,0.011778714348425378
면적74_85,0.013032021742869193
총세대수,0.0636911120310629
총면적,0.7136871386606766
