feature,mean_importance
준공연도,-0.0025599163291885273
준공연도_diff_총면적,-0.0003229865488938
면적38_46,-0.00021495152967556663
면적59_74,-0.0001849257199556531
면적85_127,0.0
면적59_74_sum_총면적,0.0
면적127_139,0.0
면적85_127_sum_총면적,0.0
면적46_51,0.0
총면적_diff_면적127_139,0.0
면적17_26,0.0
승강기설치여부,0.0
면적26_38,0.00030791564980797714
임대료,0.00041323222552880345
면적51_59,0.0006721532177693445
면적74_85_sum_총면적,0.0008888622105443833
준공연도_ratio_총면적,0.0011836277657170768
임대보증금,0.0020943879519947917
총세대수,0.0031091409295705306
건물형태,0.004032346965381917
난방방식,0.0069881055203425135
총면적_diff_면적51_59,0.010396774818932808
면적74_85,0.01145373862969632
임대보증금_multiply_총면적,0.03670191399992726
총면적,0.12013214183721743
면적17_26_sum_총면적,0.14168878656556355
임대보증금_multiply_총세대수,0.1426848297976358
